ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_13126	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13127	Eukaryota	Rhodophyta	Bangiophyceae	NA	NA	NA	NA
ASV_13128	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_1313	Eukaryota	Cryptophyceae__p	Cryptophyceae	Kathablepharidacea	Katablepharidaceae	Leucocryptos	Leucocryptos marina
ASV_13130	Eukaryota	Arthropoda	Insecta	Trichoptera	NA	NA	NA
ASV_13131	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_13134	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13138	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_13139	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_13140	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	NA	NA	NA	NA
ASV_13141	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	NA	NA	NA
ASV_13144	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_13148	Eukaryota	Bacillariophyta	Mediophyceae	Anaulales	NA	NA	NA
ASV_13149	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_1315	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	NA	NA	NA
ASV_13150	Eukaryota	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	NA	NA
ASV_13153	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_13155	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13156	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13157	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13158	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13159	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_1316	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13160	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_13163	Eukaryota	Haptophyta	Prymnesiales__c	Prymnesiales	NA	NA	NA
ASV_13164	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_13165	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13166	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13169	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_1317	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13170	Eukaryota	Jakobida__c__p	Jakobida__c	NA	NA	NA	NA
ASV_13171	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_13172	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13173	Eukaryota	Eustigmatophyceae__p	Eustigmatophyceae	NA	NA	NA	NA
ASV_13174	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_13179	Eukaryota	Arthropoda	Arachnida	Ixodida	NA	NA	NA
ASV_1318	Eukaryota	Chlorophyta	Trebouxiophyceae	NA	NA	NA	NA
ASV_13180	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13183	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_13184	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13185	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_13186	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13187	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_1319	Eukaryota	Chrysophyceae__p	Chrysophyceae	NA	NA	NA	NA
ASV_13190	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_13191	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13192	Eukaryota	Bolidophyceae__p	Bolidophyceae	Parmales	NA	NA	NA
ASV_13193	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_13194	Eukaryota	Discosea	Flabellinia	Vannellidae__o	NA	NA	NA
ASV_13196	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_13197	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_13198	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_13199	Eukaryota	Oomycota	NA	NA	NA	NA	NA
ASV_132	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13204	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13205	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_13206	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13208	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_1321	Eukaryota	Phaeophyceae__p	Phaeophyceae	Fucales	NA	NA	NA
ASV_13210	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13211	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_13213	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13214	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	NA	NA
ASV_13215	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_13217	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_13219	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_1322	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV_13220	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_13222	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13223	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13224	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_13225	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_13226	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13227	Eukaryota	Porifera	Demospongiae	Axinellida	NA	NA	NA
ASV_13228	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_13229	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_1323	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13230	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_13231	Eukaryota	Arthropoda	Arachnida	Ixodida	NA	NA	NA
ASV_13232	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13233	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13234	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_13236	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_13237	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_13238	Eukaryota	Phaeophyceae__p	Phaeophyceae	Bachelotia__f__o	NA	NA	NA
ASV_13239	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_13240	Eukaryota	Onychophora	Udeonychophora	NA	NA	NA	NA
ASV_13241	Eukaryota	Streptophyta	Klebsormidiophyceae	Klebsormidiales	NA	NA	NA
ASV_13242	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_13243	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_13244	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_13245	Eukaryota	Cryptophyceae__p	Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis andersenii
ASV_13246	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13247	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_13248	Eukaryota	Eustigmatophyceae__p	Eustigmatophyceae	NA	NA	NA	NA
ASV_13250	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	NA	NA	NA
ASV_13252	Eukaryota	Streptophyta	Magnoliopsida	NA	NA	NA	NA
ASV_13253	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_13254	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	NA	NA
ASV_13256	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_13257	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_13259	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	NA	NA	NA
ASV_1326	Eukaryota	Cnidaria	Staurozoa	NA	NA	NA	NA
ASV_13260	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	NA	NA	NA
ASV_13261	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13262	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_13263	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13264	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	NA	NA	NA
ASV_13265	Eukaryota	Cnidaria	Scyphozoa	NA	NA	NA	NA
ASV_13267	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13268	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1327	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_13270	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_13272	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13273	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_13274	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_13275	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_13276	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_13277	Eukaryota	Haptophyta	Prymnesiales__c	NA	NA	NA	NA
ASV_13278	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_13279	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_1328	Eukaryota	Annelida	Polychaeta	Polygordiidae__o	Polygordiidae	Polygordius	Polygordius jouinae
ASV_13280	Eukaryota	Basidiomycota	Malasseziomycetes	NA	NA	NA	NA
ASV_13281	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13283	Eukaryota	Bacillariophyta	Mediophyceae	Biddulphiales	NA	NA	NA
ASV_13284	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13285	Eukaryota	Chlorophyta	Nephroselmidophyceae	Nephroselmidales	Nephroselmidaceae	Nephroselmis	Nephroselmis pyriformis
ASV_13286	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Obeliidae	Obelia	NA
ASV_13288	Eukaryota	Chlorophyta	Chlorodendrophyceae	NA	NA	NA	NA
ASV_13289	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13294	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13296	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_13297	Eukaryota	Cryptophyceae__p	Cryptophyceae	Pyrenomonadales	NA	NA	NA
ASV_13298	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_13299	Eukaryota	Palpitomonas__f__o__c__p	Palpitomonas__f__o__c	Palpitomonas__f__o	NA	NA	NA
ASV_133	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1330	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_13301	Eukaryota	Oomycota	Anisolpidiales__c	NA	NA	NA	NA
ASV_13302	Eukaryota	Chlorophyta	Ulvophyceae	Oltmannsiellopsidales	NA	NA	NA
ASV_13303	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_13304	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_13305	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_13306	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1331	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_13310	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_13311	Eukaryota	Mollusca	Gastropoda	Protancylidae__o	NA	NA	NA
ASV_13312	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Paraliales	NA	NA	NA
ASV_13313	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13314	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13315	Eukaryota	Chlorophyta	Chloropicophyceae	Chloropicales	NA	NA	NA
ASV_13316	Eukaryota	Streptophyta	Klebsormidiophyceae	Klebsormidiales	NA	NA	NA
ASV_13318	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_13319	Eukaryota	Jakobida__c__p	Jakobida__c	NA	NA	NA	NA
ASV_1332	Eukaryota	Discosea	Longamoebia__c	NA	NA	NA	NA
ASV_13320	Eukaryota	Choanoflagellata__p	Choanoflagellata	Craspedida	NA	NA	NA
ASV_13321	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_13322	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_13323	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_13324	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema dohrnii
ASV_13325	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13326	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV_13327	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13328	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_13329	Eukaryota	Oomycota	Pythiales__c	NA	NA	NA	NA
ASV_1333	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_13330	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13331	Eukaryota	Echinodermata	Crinoidea	NA	NA	NA	NA
ASV_13332	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Chondria	Chondria baileyana
ASV_13333	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	NA	NA	NA
ASV_13335	Eukaryota	Oomycota	Anisolpidiales__c	NA	NA	NA	NA
ASV_13338	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_13339	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1334	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	Haminoeidae	Haminoea	Haminella solitaria
ASV_13340	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13341	Eukaryota	Porifera	Demospongiae	Bubarida	NA	NA	NA
ASV_13342	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13343	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	NA
ASV_13344	Eukaryota	Bacillariophyta	Mediophyceae	Anaulales	NA	NA	NA
ASV_13345	Eukaryota	Discosea	Flabellinia	Vannellidae__o	NA	NA	NA
ASV_13346	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_13347	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13348	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_13349	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_1335	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	NA	NA	NA
ASV_13350	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_13351	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13352	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13353	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13354	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_13355	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_13356	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13357	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_13358	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1336	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_13360	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_13361	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	NA	NA	NA
ASV_13362	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13363	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13364	Eukaryota	Chlorophyta	Trebouxiophyceae	Coccomyxaceae__o	NA	NA	NA
ASV_13365	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	NA	NA	NA	NA
ASV_13368	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_13369	Eukaryota	Pelagophyceae__p	Pelagophyceae	Pelagomonadales	NA	NA	NA
ASV_1337	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_13372	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13373	Eukaryota	Basidiomycota	Agaricomycetes	Hymenochaetales	NA	NA	NA
ASV_13375	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_13376	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13377	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_13379	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_1338	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_13380	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13381	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_13383	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13384	Eukaryota	Streptophyta	Klebsormidiophyceae	Klebsormidiales	NA	NA	NA
ASV_13385	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13386	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_13387	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_13388	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_1339	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_13391	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_13392	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13393	Eukaryota	Mollusca	Gastropoda	Stylommatophora	NA	NA	NA
ASV_13395	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13398	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_134	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	Haminoeidae	Haminoea	Haminella solitaria
ASV_1340	Eukaryota	Synurophyceae__p	Synurophyceae	NA	NA	NA	NA
ASV_13400	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13402	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13403	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13405	Eukaryota	Bacillariophyta	Mediophyceae	NA	NA	NA	NA
ASV_13407	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_13408	Eukaryota	Oomycota	Pythiales__c	NA	NA	NA	NA
ASV_13409	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas commoda
ASV_1341	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13410	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_13412	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Streblospio	Streblospio benedicti
ASV_13413	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13415	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13416	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13417	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13418	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_13419	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_1342	Eukaryota	Dinophyceae__p	Dinophyceae	Suessiales	NA	NA	NA
ASV_13420	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_13421	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13422	Eukaryota	Raphidophyceae__p	Raphidophyceae	Haramonas__f__o	NA	NA	NA
ASV_13424	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13425	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	NA	NA
ASV_13426	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	NA	NA	NA
ASV_13427	Eukaryota	Phaeophyceae__p	Phaeophyceae	Laminariales	NA	NA	NA
ASV_13428	Eukaryota	Evosea	Squamamoeba__f__o__c	Squamamoeba__f__o	NA	NA	NA
ASV_13429	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_1343	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13431	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	NA	NA	NA
ASV_13432	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_13433	Eukaryota	Chlorophyta	Chloropicophyceae	NA	NA	NA	NA
ASV_13434	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_13436	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_13437	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_13438	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_1344	Eukaryota	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloropicon	Chloropicon roscoffensis
ASV_13440	Eukaryota	Oomycota	Myzocytiopsidales__c	NA	NA	NA	NA
ASV_13441	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_13442	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13443	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_13446	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_13448	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_13449	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_1345	Eukaryota	Annelida	Polychaeta	Eunicida	NA	NA	NA
ASV_13450	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_13451	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_13453	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_13454	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13455	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_13457	Eukaryota	Oomycota	Pythiales__c	NA	NA	NA	NA
ASV_1346	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13460	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13461	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_13462	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_13463	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	NA	NA	NA
ASV_13464	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13465	Eukaryota	Nemertea	Enopla	Monostilifera	Amphiporidae	Zygonemertes	Zygonemertes virescens
ASV_13467	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13468	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_13469	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_13470	Eukaryota	Arthropoda	Arachnida	Sarcoptiformes	NA	NA	NA
ASV_13473	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_13476	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13477	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_13479	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	NA	NA	NA
ASV_1348	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	NA	NA	NA
ASV_13482	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_13483	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13484	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_13486	Eukaryota	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	NA	NA
ASV_13487	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
ASV_13488	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
ASV_13489	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_1349	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_13490	Eukaryota	Discosea	Himatismenida__c	Himatismenida	Parvamoeba__f	NA	NA
ASV_13492	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
ASV_13493	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_13494	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_13495	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_13496	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_13497	Eukaryota	Chlorophyta	Chloropicophyceae	NA	NA	NA	NA
ASV_13498	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
